accession,accession_no_version,description,package,target_short_name,target_scientific_name,target_taxid,species,taxid,segment,length,gc_content,seq_sha256,length_qc_flag,freq_A,freq_C,freq_G,freq_T,n_count,ambiguous_other_count,ambiguous_rate,valid_like_count,species_ncbi,taxid_ncbi,isolate,host,country,region,collection_date,nuc_completeness,segment_metadata,metadata_title,is_duplicate_seq_within_species_segment
KT934959.1,KT934959,"KT934959.1 Orthohantavirus hantanense isolate Aa05-190 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3675344563552833,bd787fde94903dc4fe8a862d0b562ec27e2a84b23b4b4a0917a4bf196bc67435,within_expected_range,0.3367534456355283,0.1601837672281776,0.2073506891271056,0.2957120980091883,0,0,0.0,6530,,3052480,Aa05-190,,South Korea,,2005-03-22,COMPLETE,L,,False
KT934960.1,KT934960,"KT934960.1 Orthohantavirus hantanense isolate Aa05-241 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3678407350689127,3347c598d6c231c27d00d814c5d9d9d2778c35749a23ae963fec445a8cf8c79d,within_expected_range,0.3364471669218989,0.1601837672281776,0.207656967840735,0.2957120980091883,0,0,0.0,6530,,3052480,Aa05-241,,South Korea,,2005-03-24,COMPLETE,L,,False
KT934962.1,KT934962,"KT934962.1 Orthohantavirus hantanense isolate Aa05-331 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3710566615620214,e2c41fe380ee0f5b7a1fecafc4e5d9a03b29b349ba2beb4c86284d59fbfc4292,within_expected_range,0.3341500765696784,0.1615620214395099,0.2094946401225114,0.2947932618683001,0,0,0.0,6530,,3052480,Aa05-331,,South Korea,,2005-06-21,COMPLETE,L,,False
KT934963.1,KT934963,"KT934963.1 Orthohantavirus hantanense isolate Aa05-771 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3709035222052067,f8cb9df36899a8ee5d3ebed8efed281e42460fd77e52a35b41dbb10d5a2b2386,within_expected_range,0.3341500765696784,0.1614088820826952,0.2094946401225114,0.2949464012251148,0,0,0.0,6530,,3052480,Aa05-771,,South Korea,,2005-09-08,COMPLETE,L,,False
KT934965.1,KT934965,"KT934965.1 Orthohantavirus hantanense isolate Aa09-652 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3699846860643185,3dc3f3053ec6c7e25e27bc756458f94a8e2d3b62ca5ff2584a782e96f6e45c33,within_expected_range,0.3352220520673813,0.1611026033690658,0.2088820826952526,0.2947932618683001,0,0,0.0,6530,,3052480,Aa09-652,,South Korea,,2009-04-30,COMPLETE,L,,False
KT934966.1,KT934966,"KT934966.1 Orthohantavirus hantanense isolate Aa09-948 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3699846860643185,184276e6dcab6c7576dc0ae0f694bdb7d843e40d06ac53cb13f4ce945900b45a,within_expected_range,0.3349157733537519,0.1607963246554364,0.209188361408882,0.2950995405819295,0,0,0.0,6530,,3052480,Aa09-948,,South Korea,,2009-06-24,COMPLETE,L,,False
KT934967.1,KT934967,"KT934967.1 Orthohantavirus hantanense isolate Aa09-1000 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3698315467075038,a8b3a0732e949720e2aa3e6be4c105387006981e60b3a1b319edfb0dd36fb63e,within_expected_range,0.3352220520673813,0.1609494640122511,0.2088820826952526,0.2949464012251148,0,0,0.0,6530,,3052480,Aa09-1000,,South Korea,,2009-06-24,COMPLETE,L,,False
KT934968.1,KT934968,"KT934968.1 Orthohantavirus hantanense isolate Aa10-123 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3702909647779479,84f44d8dd41c69e6ae28d1bb159fbd1dd921fc95d7478467114b1ca00f38390f,within_expected_range,0.3343032159264931,0.1606431852986217,0.2096477794793262,0.295405819295559,0,0,0.0,6530,,3052480,Aa10-123,,South Korea,,2010-03-25,COMPLETE,L,,False
KT934969.1,KT934969,"KT934969.1 Orthohantavirus hantanense isolate Aa10-288 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.370750382848392,1e8158e12d99dda928610ab51cb3d0f64aafae839334ecb05f51cbebdb8fea11,within_expected_range,0.3346094946401225,0.1612557427258805,0.2094946401225114,0.2946401225114854,0,0,0.0,6530,,3052480,Aa10-288,,South Korea,,2010-05-11,COMPLETE,L,,False
KT934970.1,KT934970,"KT934970.1 Orthohantavirus hantanense isolate Aa10-434 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3721286370597244,aaa453cc2f521ec7531b07415377a7e35e03814107980927574b336a8e064692,within_expected_range,0.3330781010719755,0.1618683001531393,0.210260336906585,0.2947932618683001,0,0,0.0,6530,,3052480,Aa10-434,,South Korea,,2010-08-23,COMPLETE,L,,False
KT934971.1,KT934971,"KT934971.1 Orthohantavirus hantanense isolate Aa10-518 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3732006125574272,b7fac25de5bcc4fecf2813d74e98a83baeac973e3fbe65efd532731a42e00051,within_expected_range,0.3330781010719755,0.1626339969372128,0.2105666156202144,0.2937212863705972,0,0,0.0,6530,,3052480,Aa10-518,,South Korea,,2010-11-29,COMPLETE,L,,False
KT934972.1,KT934972,"KT934972.1 Orthohantavirus hantanense isolate Aa10-561 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3728943338437978,793877efe05f0622b6af1fd5afb97880d684e2fb94460677e0e67bad7dbab1ac,within_expected_range,0.3326186830015314,0.1618683001531393,0.2110260336906585,0.2944869831546707,0,0,0.0,6530,,3052480,Aa10-561,,South Korea,,2010-11-29,COMPLETE,L,,False
KT934973.1,KT934973,"KT934973.1 Orthohantavirus hantanense isolate Aa10-679 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3705972434915773,4564dab55c26c69d566493b7b6ddb4148611dd34287c59ee17b559ff8a26e74f,within_expected_range,0.3347626339969372,0.1614088820826952,0.209188361408882,0.2946401225114854,0,0,0.0,6530,,3052480,Aa10-679,,South Korea,,2010-12-01,COMPLETE,L,,False
KT934974.1,KT934974,"KT934974.1 Orthohantavirus hantanense isolate Aa14-172 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3672281776416539,46c9f09bb718e2e507eb0427af0fd59131f45ebca20a07d36aabe150637ccc19,within_expected_range,0.3362940275650842,0.1594180704441041,0.2078101071975497,0.2964777947932618,0,0,0.0,6530,,3052480,Aa14-172,,South Korea,,2014-09-23,COMPLETE,L,,False
KT934975.1,KT934975,"KT934975.1 Orthohantavirus hantanense isolate Aa14-188 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3670750382848392,882394a8672d779b63f24c27fc6b3ade1f8b491ee7a244f49329e4892a554be7,within_expected_range,0.3362940275650842,0.1592649310872894,0.2078101071975497,0.2966309341500766,0,0,0.0,6530,,3052480,Aa14-188,,South Korea,,2014-09-23,COMPLETE,L,,False
KT934976.1,KT934976,"KT934976.1 Orthohantavirus hantanense isolate Aa14-198 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3672281776416539,6f6c250195af935818d2349bb643834da0a003ac7dd8e5590603ba6face32aac,within_expected_range,0.3362940275650842,0.1594180704441041,0.2078101071975497,0.2964777947932618,0,0,0.0,6530,,3052480,Aa14-198,,South Korea,,2014-09-23,COMPLETE,L,,False
KT934977.1,KT934977,"KT934977.1 Orthohantavirus hantanense isolate Aa14-204 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3709035222052067,0b714230cc134f754af7fee3ac076ee89e03e49901ea27d3d0dee9d2866344c6,within_expected_range,0.3349157733537519,0.1617151607963246,0.209188361408882,0.2941807044410413,0,0,0.0,6530,,3052480,Aa14-204,,South Korea,,2014-09-24,COMPLETE,L,,False
KT934978.1,KT934978,"KT934978.1 Orthohantavirus hantanense isolate Aa14-207 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3710566615620214,2c84c0986fae54afc7b9b8f73f09c6111329ea96dfac4141d253cfb64e5dde2e,within_expected_range,0.3349157733537519,0.1618683001531393,0.209188361408882,0.2940275650842266,0,0,0.0,6530,,3052480,Aa14-207,,South Korea,,2014-09-24,COMPLETE,L,,False
KT934979.1,KT934979,"KT934979.1 Orthohantavirus hantanense isolate Aa14-266 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3696784073506891,0ac0ae5e5cab5c504324d9d8e211fbd0cd16728047c9e4cc70f0dc03f87ff862,within_expected_range,0.3358346094946401,0.1614088820826952,0.2082695252679939,0.2944869831546707,0,0,0.0,6530,,3052480,Aa14-266,,South Korea,,2014-11-04,COMPLETE,L,,False
KT934980.1,KT934980,"KT934980.1 Orthohantavirus hantanense isolate Aa14-272 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.370750382848392,697c67decd0e2bf64af04ee02443e89f53938576af13848761b856ca453450d1,within_expected_range,0.3355283307810107,0.1623277182235834,0.2084226646248085,0.2937212863705972,0,0,0.0,6530,,3052480,Aa14-272,,South Korea,,2014-11-04,COMPLETE,L,,False
KT934981.1,KT934981,"KT934981.1 Orthohantavirus hantanense isolate Aa14-362 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3704441041347626,a0f42a5418ffccc77c7e27692ff0635eb26c0fa73dbb92f74752257ec3751dc9,within_expected_range,0.3347626339969372,0.1609494640122511,0.2094946401225114,0.2947932618683001,0,0,0.0,6530,,3052480,Aa14-362,,South Korea,,2014-11-14,COMPLETE,L,,False
KT934984.1,KT934984,"KT934984.1 Orthohantavirus hantanense isolate Aa14-404 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.369218989280245,89278acaff126328499427c02a4d5bf191f74fc681ac04b920d725a966033efc,within_expected_range,0.3375191424196018,0.162021439509954,0.2071975497702909,0.2932618683001531,0,0,0.0,6530,,3052480,Aa14-404,,South Korea,,2014-11-21,COMPLETE,L,,False
KT934985.1,KT934985,"KT934985.1 Orthohantavirus hantanense isolate Aa14-406 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3690658499234303,e022bf8645d12dbf64f64c33a7d5fff59bb5990e9f87bcb57159ca11d3b63280,within_expected_range,0.3372128637059724,0.1618683001531393,0.2071975497702909,0.2937212863705972,0,0,0.0,6530,,3052480,Aa14-406,,South Korea,,2014-11-21,COMPLETE,L,,False
KT934988.1,KT934988,"KT934988.1 Orthohantavirus hantanense isolate Aa14-423 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3679938744257274,0f1c60f1d658dae1d36b4400745c12944b8381bc5615b5220f4b7f4b119f65ab,within_expected_range,0.3385911179173047,0.1615620214395099,0.2064318529862174,0.2934150076569678,0,0,0.0,6530,,3052480,Aa14-423,,South Korea,,2014-11-21,COMPLETE,L,,False
KT934989.1,KT934989,"KT934989.1 Orthohantavirus hantanense isolate Aa14-438 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3687595712098009,120f9a3029e86c7a647d28bf1a63c353a9858cbf8e702dc31abe0d7f755babd9,within_expected_range,0.3376722817764165,0.1617151607963246,0.2070444104134762,0.2935681470137825,0,0,0.0,6530,,3052480,Aa14-438,,South Korea,,2014-11-21,COMPLETE,L,,False
KU207153.1,KU207153,"KU207153.1 UNVERIFIED: Orthohantavirus hantanense isolate Aa10-434 segment L RNA-dependent RNA polymerase-like gene, complete sequence",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3727411944869832,9d3872f5270c55fb0416e2bc41c623e370ac614186d29ae0f207813f4a8e3f05,within_expected_range,0.3329249617151608,0.1618683001531393,0.2108728943338438,0.294333843797856,0,0,0.0,6530,,3052480,Aa10-434,,South Korea,,2010-08-23,COMPLETE,L,,False
KU207154.1,KU207154,"KU207154.1 UNVERIFIED: Orthohantavirus hantanense isolate Aa10-518 segment L RNA-dependent RNA polymerase-like gene, complete sequence",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3730474732006125,0075d87f0f512dd9a14859a8f15a7090e68f3d7495b4bfe1017246e8e31a68d0,within_expected_range,0.3330781010719755,0.1626339969372128,0.2104134762633997,0.2938744257274119,0,0,0.0,6530,,3052480,Aa10-518,,South Korea,,2010-11-29,COMPLETE,L,,False
KU207155.1,KU207155,"KU207155.1 UNVERIFIED: Orthohantavirus hantanense isolate Aa14-172 segment L RNA-dependent RNA polymerase-like gene, complete sequence",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3687595712098009,405c4ab20d2d444019f0672f2ad9f6a847d02157ebd4b411c1fb05f4251fcbdc,within_expected_range,0.3352220520673813,0.1598774885145482,0.2088820826952526,0.2960183767228178,0,0,0.0,6530,,3052480,Aa14-172,,South Korea,,2014-09-23,COMPLETE,L,,False
KU207156.1,KU207156,"KU207156.1 UNVERIFIED: Orthohantavirus hantanense isolate Aa14-175 segment L RNA-dependent RNA polymerase-like gene, complete sequence",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3686064318529862,dfeb9ef0842bdcd125d5defccc201b7a8a7c2e8131be48cedeab69c031c55045,within_expected_range,0.3361408882082695,0.1601837672281776,0.2084226646248085,0.2952526799387442,0,0,0.0,6530,,3052480,Aa14-175,,South Korea,,2014-09-23,COMPLETE,L,,False
KU207157.1,KU207157,"KU207157.1 Orthohantavirus hantanense isolate Aa14-184 segment L RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3684532924961715,c84beef693a729f072b4ce0a042724fbdd5628e7bbebf369404193acca2e5aff,within_expected_range,0.3367534456355283,0.160490045941807,0.2079632465543644,0.2947932618683001,0,0,0.0,6530,,3052480,Aa14-184,,South Korea,,2014-09-23,COMPLETE,L,,False
KU207158.1,KU207158,"KU207158.1 Orthohantavirus hantanense isolate Aa14-188 segment L RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3712098009188361,3d450e7bd05d792e78ed17636b63157656e984da5fbe293fce46b106ce61ad42,within_expected_range,0.3347626339969372,0.1615620214395099,0.2096477794793262,0.2940275650842266,0,0,0.0,6530,,3052480,Aa14-188,,South Korea,,2014-09-23,COMPLETE,L,,False
KU207159.1,KU207159,"KU207159.1 Orthohantavirus hantanense isolate Aa14-204 segment L RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3712098009188361,e149c7ee77fe45738cd3f8721d401f7b1e8d27de01448996e9158e4be79a38c1,within_expected_range,0.3350689127105666,0.162021439509954,0.209188361408882,0.2937212863705972,0,0,0.0,6530,,3052480,Aa14-204,,South Korea,,2014-09-24,COMPLETE,L,,False
KX687237.1,KX687237,"KX687237.1 Orthohantavirus hantanense isolate Aa13_3 segment L, complete sequence",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3724349157733537,fa07cf341c2bc00bd95176d788ac405eeb8887ca0c3497477a3cc4b72dfd7af1,within_expected_range,0.3332312404287902,0.162021439509954,0.2104134762633997,0.294333843797856,0,0,0.0,6530,,3052480,Aa13_3,,South Korea,,2013-09-12,COMPLETE,L,,False
KX687238.1,KX687238,"KX687238.1 Orthohantavirus hantanense isolate Aa14_186 segment L, complete sequence",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3683001531393568,4740d14641162d4ac037e99470a0e93000c9767cf61ca090f4ff80fec3f102bb,within_expected_range,0.3358346094946401,0.1597243491577335,0.2085758039816233,0.295865237366003,0,0,0.0,6530,,3052480,Aa14_186,,South Korea,,2014-09-23,COMPLETE,L,,False
KX687239.1,KX687239,"KX687239.1 Orthohantavirus hantanense isolate Aa14_207 segment L, complete sequence",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3727411944869832,afc574b0242ae481952062fa40de3b7d64ce5f8602022ef4060038bade96193b,within_expected_range,0.3349157733537519,0.1623277182235834,0.2104134762633997,0.2923430321592649,0,0,0.0,6530,,3052480,Aa14_207,,South Korea,,2014-09-24,COMPLETE,L,,False
KX687240.1,KX687240,"KX687240.1 Orthohantavirus hantanense isolate Aa14_234 segment L, complete sequence",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3712098009188361,c995d6582cb1fe2897d80f661a7e2a78a4973d48bcdfd1a20541488dfefd1ccb,within_expected_range,0.3361408882082695,0.1626339969372128,0.2085758039816233,0.2926493108728943,0,0,0.0,6530,,3052480,Aa14_234,,South Korea,,2014-09-25,COMPLETE,L,,False
KX687241.1,KX687241,"KX687241.1 Orthohantavirus hantanense isolate Aa14_239 segment L, complete sequence",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3719754977029096,1a9f434c81e1d5687341a59ad59b4355dfe898fefa93c4f5980c3b582fb3d0e7,within_expected_range,0.3358346094946401,0.1632465543644716,0.2087289433384379,0.2921898928024502,0,0,0.0,6530,,3052480,Aa14_239,,South Korea,,2014-09-25,COMPLETE,L,,False
KY594712.1,KY594712,"KY594712.1 Orthohantavirus hantanense strain Aa 08-1111 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3742725880551302,de068499a451a1174e65c0196054f91a81e83f853678aa31a1419b03b98674e6,within_expected_range,0.332312404287902,0.1629402756508422,0.2113323124042879,0.2934150076569678,0,0,0.0,6530,,3052480,Aa 08-1111,,South Korea,,,COMPLETE,,,False
KY594713.1,KY594713,"KY594713.1 Orthohantavirus hantanense strain Aa 09-189 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3745788667687595,f3557f3739aded18c241073487d66e2096083ca683916c1da5b309e31cdecc00,within_expected_range,0.3318529862174579,0.1629402756508422,0.2116385911179173,0.2935681470137825,0,0,0.0,6530,,3052480,Aa 09-189,,South Korea,,,COMPLETE,,,False
KY594714.1,KY594714,"KY594714.1 Orthohantavirus hantanense strain Aa 09-198 RNA-dependent RNA polymerase gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3747320061255743,26380b6b7fbe422796ba10049931e97f42eb3e56fef4b7f417b8be14ab7f618d,within_expected_range,0.3318529862174579,0.1630934150076569,0.2116385911179173,0.2934150076569678,0,0,0.0,6530,,3052480,Aa 09-198,,South Korea,,,COMPLETE,,,False
MK548664.1,MK548664,"MK548664.1 Orthohantavirus hantanense strain Aa16-19-P segment L, complete sequence",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,L,6530,0.3710566615620214,838c94a0dc9db16e87e60996b90818d5d0c4e2526b70f5176b6a587c03bd4bf1,within_expected_range,0.3346094946401225,0.1612557427258805,0.2098009188361408,0.294333843797856,0,0,0.0,6530,,3052480,Aa16-19-P,,South Korea,,2016-06-21,COMPLETE,L,,False
